AdministrativeSkew,Administrative_DurationSkew,InformationalSkew,Informational_DurationSkew,ProductRelatedSkew,ProductRelated_DurationSkew,BounceRatesSkew,ExitRatesSkew,PageValuesSkew,SpecialDay_0.0,SpecialDay_0.2,SpecialDay_0.4,SpecialDay_0.6,SpecialDay_0.8,SpecialDay_1.0,OperatingSystems_1,OperatingSystems_2,OperatingSystems_3,OperatingSystems_4,OperatingSystems_5,OperatingSystems_6,OperatingSystems_7,OperatingSystems_8,Browser_1,Browser_2,Browser_3,Browser_4,Browser_5,Browser_6,Browser_7,Browser_8,Browser_9,Browser_10,Browser_11,Browser_12,Browser_13,Region_1,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,TrafficType_1,TrafficType_2,TrafficType_3,TrafficType_4,TrafficType_5,TrafficType_6,TrafficType_7,TrafficType_8,TrafficType_9,TrafficType_10,TrafficType_11,TrafficType_12,TrafficType_13,TrafficType_14,TrafficType_15,TrafficType_16,TrafficType_17,TrafficType_18,TrafficType_19,TrafficType_20,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor,Weekend_False,Weekend_True,SeasonBins_1,SeasonBins_2,SeasonBins_3,SeasonBins_4,RevenueEnc
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-1.3262833119324204,-0.22279798520226857,-0.9741794516386968,1.1083200059724723,-0.5332585636559897,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-0.05712730191838475,-0.20450014024565863,0.9313575420701772,-0.15365571086881538,-0.5332585636559897,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-0.7226105545349327,-0.4116687649198365,-0.9741794516386968,-0.02953971558076292,-0.5332585636559897,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-0.8395191334494458,-0.9061827400962416,-0.9741794516386968,1.1083200059724723,-0.5332585636559897,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-1.5745239972862068,-1.0513163991307577,-0.9741794516386968,1.569865790722509,-0.5332585636559897,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
0.5669148050225048,0.7867321456302702,-0.520830804342162,-0.49225674502824895,0.2504880130257682,0.7575438267887185,0.4148023912961644,-0.6488618837186042,-0.5332585636559897,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-1.9221225233621893,-2.0967833012199626,1.7331875792053375,1.9825469965905846,-0.5332585636559897,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-0.22944684830279208,-0.31562367714001077,-0.9741794516386968,-1.1976549401884036,-0.5332585636559897,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-1.5745239972862068,-1.3130382995933327,-0.9741794516386968,1.569865790722509,-0.5332585636559897,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,0.131133985977708,1.253846436245398,-0.9741794516386968,-1.0401904005787945,-0.5332585636559897,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-0.6192454234151168,-0.7643747316268086,-0.9741794516386968,-1.1530919705658835,-0.5332585636559897,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-1.5745239972862068,-2.0967833012199626,1.7331875792053375,1.9825469965905846,-0.5332585636559897,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-1.3262833119324204,-0.8773415627498938,-0.9741794516386968,0.16925178367149055,-0.5332585636559897,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-1.5745239972862068,-1.5303241679221284,-0.9741794516386968,1.569865790722509,-0.5332585636559897,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-1.9221225233621893,-2.0967833012199626,1.7331875792053375,1.9825469965905846,-0.5332585636559897,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-0.9741148801166191,-0.7024714538131895,-0.9741794516386968,0.4148729314051722,-0.5332585636559897,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1.0401862885189583,0.8560469875169624,-0.520830804342162,-0.49225674502824895,0.5363458010163238,0.46318791975492746,-0.1194387149741444,-1.0720175611907745,-0.5332585636559897,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-1.132804011129187,-1.0084772380154399,1.499176820700246,1.569865790722509,-0.5332585636559897,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-1.132804011129187,-1.0800766224922824,-0.9741794516386968,0.7224595503647623,-0.5332585636559897,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
0.09173731731017826,-0.03342931315298296,1.9169939755885348,-0.49225674502824895,0.8363165903477586,0.7157285705011335,1.4348015834799273,0.7448820858427092,1.8796537715432786,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-1.5745239972862068,-1.2844134515322,-0.9741794516386968,1.569865790722509,-0.5332585636559897,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-1.3262833119324204,-0.9983073657551393,-0.9741794516386968,1.1083200059724723,-0.5332585636559897,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-0.6192454234151168,-0.5612822058724355,-0.9741794516386968,-0.19294520610812282,-0.5332585636559897,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-0.4426097150813501,-0.6254965961512804,1.3928200421353496,1.332171340985648,-0.5332585636559897,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-0.1682857105782709,-0.2441678983502671,0.7525457122096962,-0.02953971558076292,-0.5332585636559897,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,0.9648221983131707,0.9408997280551787,0.8010911836156221,-0.42587727854091323,-0.5332585636559897,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-0.6192454234151168,-0.2330377868966156,1.1180723423921106,0.8835231816909406,-0.5332585636559897,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
0.5669148050225048,0.38942211885702843,-0.520830804342162,-0.49225674502824895,-0.9741148801166191,-0.3793560329878159,-0.9741794516386968,-0.02953971558076292,-0.5332585636559897,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-0.7226105545349327,-1.0800766224922824,1.2013416708808722,1.1955992121586223,-0.5332585636559897,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-0.5265875658246782,-0.10590094614845806,-0.9741794516386968,-0.32927251287149,-0.5332585636559897,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
0.09173731731017826,0.12273415282296923,-0.520830804342162,-0.49225674502824895,0.855804980464471,1.5519651344807923,-0.9741794516386968,-1.6393239594448017,-0.5332585636559897,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-1.3262833119324204,-1.4258965539015884,-0.9741794516386968,1.1083200059724723,-0.5332585636559897,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-0.11100126291173897,-0.3577404853164671,-0.9741794516386968,-1.2703071085320532,-0.5332585636559897,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-1.5745239972862068,-1.293743552361223,-0.9741794516386968,0.7224595503647623,-0.5332585636559897,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-1.132804011129187,-0.9502451450161035,-0.9741794516386968,0.7224595503647623,-0.5332585636559897,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,0.2124144498944487,0.05215589535268989,-0.09532667432596467,-1.314033787418822,-0.5332585636559897,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-0.1682857105782709,-0.5314700182907122,0.8723186467786674,0.9048148905365963,-0.5332585636559897,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-1.3262833119324204,-0.9883341168878574,1.605394593326924,1.8016670603487661,-0.5332585636559897,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-0.36581213606150276,0.2176979791872784,-0.9741794516386968,-1.4950439155631003,-0.5332585636559897,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-1.9221225233621893,-2.0967833012199626,1.7331875792053375,1.9825469965905846,-0.5332585636559897,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-1.9221225233621893,-2.0967833012199626,1.7331875792053375,1.9825469965905846,-0.5332585636559897,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-0.29505393047603223,-0.44128000958047575,0.590905943861898,-0.14071929648776516,-0.5332585636559897,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-1.5745239972862068,-1.3437457509967616,-0.9741794516386968,1.569865790722509,-0.5332585636559897,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-1.132804011129187,-0.6907263781516889,-0.9741794516386968,1.2555181179075927,-0.5332585636559897,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-1.132804011129187,-0.7660222240099305,1.499176820700246,-0.19294520610812282,-0.5332585636559897,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-1.9221225233621893,-2.0967833012199626,1.7331875792053375,1.9825469965905846,-0.5332585636559897,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.9901280758375027,-0.9966585265297231,-0.520830804342162,-0.49225674502824895,-1.9221225233621893,-2.0967833012199626,1.7331875792053375,1.9825469965905846,-0.5332585636559897,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1.0401862885189583,0.8061337341802464,1.9214688865806069,2.0330054614153252,0.6394650282131747,0.370688805966229,-0.9741794516386968,-0.7414548832404388,1.8789244265172658,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
